price,num_bed,num_bath,size_house,size_lot,num_floors,is_waterfront,condition,size_basement,year_built,renovation_date,zip,latitude,longitude,avg_size_neighbor_houses,avg_size_neighbor_lot
1030000,4,2.5,2750,4800,2,0,3,790,1905,2005,98103,47.67088885,-122.3373157,2400,5300
176000,2,1,920,2332,1,0,4,0,1980,0,98198,47.37792407,-122.3201683,1310,2853
249900,2,1,1140,5500,1,0,3,0,1947,0,98106,47.51873614,-122.3629381,1110,5500
499500,3,2.5,2520,53143,1.5,0,3,0,1988,0,98019,47.74304597,-121.9248612,2020,56628
600000,5,3.5,3150,10542,1,0,5,1530,1974,0,98011,47.74692597,-122.216968,3150,11807
294000,4,2.5,2040,7800,2,0,3,0,2003,0,98168,47.47303998,-122.2932791,1860,10954
272000,4,2,1780,19843,1,0,3,0,1963,0,98058,47.441384,-122.1538232,2210,13500
390000,3,2.5,2240,10800,2,0,3,0,1996,0,98028,47.74331436,-122.2291817,1900,9900
700000,4,2.5,3270,9650,1,0,4,950,1971,0,98166,47.40902743,-122.3333386,2340,17357
635000,5,2.75,3110,6621,2,0,3,0,2006,0,98065,47.54300873,-121.8877637,3550,7953
920000,4,1.5,1850,3600,2,0,3,190,1929,0,98112,47.63760142,-122.3071056,1970,3600
500000,3,1.75,1570,8530,1,0,4,380,1983,0,98033,47.68811705,-122.1840708,1530,8708
263500,2,1,750,4515,1,0,3,0,1942,0,98106,47.51976145,-122.3514353,1020,5000
975000,4,2.25,2240,9990,2,0,4,0,1967,0,98040,47.55160799,-122.2172224,2600,11480
575000,3,2.5,1870,3485,2,0,3,0,2001,0,98029,47.54931054,-122.0044201,1940,3485
822000,4,2.5,2683,40386,2,0,4,0,1987,0,98052,47.69821654,-122.137668,2683,34800
300000,3,1,1490,7200,1,0,3,0,1954,0,98125,47.72760929,-122.3069218,1280,7200
500000,4,2,1700,8640,1,0,3,850,1955,2010,98006,47.57740891,-122.1534187,1620,9000
680000,2,2,1450,989,3,0,3,0,2014,0,98109,47.63544119,-122.3461464,1490,1240
419000,3,2.5,3310,21096,2,0,3,0,2004,0,98023,47.30487228,-122.3856765,3310,13835
550000,3,1.75,1840,8086,1,0,4,0,1964,0,98052,47.67002985,-122.1545722,1840,8060
330000,4,2,1750,5202,1,0,4,680,1942,0,98108,47.56767611,-122.3169362,2090,5400
282510,4,1,1450,32234,1.5,0,4,0,1932,0,98030,47.38183441,-122.2103487,1530,10125
230000,2,2,1260,10200,1,0,3,240,1983,0,98003,47.2592817,-122.3124665,1560,10200
750000,4,1.75,2100,6613,2,0,3,0,1909,2004,98116,47.56703186,-122.3845305,1630,5750
321000,4,2.5,2430,5366,2,0,3,0,2002,0,98092,47.33518225,-122.1902527,2100,5414
2196000,4,3.25,4250,18000,2,0,5,900,1980,0,98040,47.56117738,-122.2286571,3790,14537
245000,4,2,1830,10416,1,0,3,460,1958,0,98146,47.48782085,-122.3412444,1830,9271
510000,2,1,1310,4000,1,0,3,0,1913,0,98103,47.68541203,-122.329046,1550,4000
675000,4,2.5,2560,36601,2,0,4,0,1987,0,98075,47.58512732,-121.991654,2790,36601
295000,3,1.75,1930,13350,1,0,3,0,1967,0,98023,47.33171274,-122.3651358,2270,13350
312000,2,1,1460,6000,1,0,2,200,1925,0,98115,47.70092326,-122.3173128,1580,6380
730000,3,3,3460,13129,2,0,3,900,1988,0,98077,47.73152913,-122.0584529,3460,12568
270000,3,1,1480,7374,1,0,3,720,1954,0,98133,47.7774599,-122.3363769,1480,8934
400000,4,2,1420,9301,1,0,4,0,1963,0,98008,47.63249799,-122.1208513,1530,8075
650000,3,2.5,2790,6720,2,0,3,0,2002,0,98075,47.59581368,-122.0380904,2620,6720
530000,2,1.5,1390,5000,1,0,4,420,1954,0,98116,47.5672607,-122.4014969,1610,5000
248000,3,1,950,9400,1,0,4,0,1954,0,98006,47.57456295,-122.1355651,1260,9400
760000,4,3.5,3000,5300,1,0,5,1220,1949,0,98115,47.67480476,-122.2791849,1360,5450
199000,4,1,1280,10521,1.5,0,3,0,1960,0,98198,47.42148395,-122.2890186,1540,9384
240000,2,1,870,8400,1,0,3,0,1960,0,98188,47.44932055,-122.2816258,1070,12465
415000,3,1.5,1360,1795,2,0,3,0,1945,0,98199,47.64714749,-122.3966867,1580,1795
228000,3,1,1000,16376,1,0,3,0,1959,0,98059,47.48252699,-122.1079765,1420,16192
525000,4,2.5,2740,12106,1,0,3,760,1992,0,98133,47.76480858,-122.3549824,2170,11156
399950,3,1.75,1560,5223,1,0,4,750,1940,0,98125,47.71750228,-122.2875623,1440,8491
781000,4,2.5,2590,8571,2,0,3,0,1988,0,98052,47.6909654,-122.1050821,2360,8155
827000,3,2.5,1850,1330,2.5,0,3,290,2004,0,98115,47.6831224,-122.3253909,1810,2071
525000,5,2.25,2500,8621,1.5,0,4,0,1968,0,98034,47.73788727,-122.1852721,1980,7395
671300,4,2.5,3280,5232,2,0,3,0,2004,0,98053,47.67976719,-122.032966,2600,5080
175000,2,1,670,2378,1,0,3,0,1919,0,98126,47.57689912,-122.3722344,700,2970
1100000,5,2.75,2890,22547,1,0,4,740,1963,0,98040,47.54759907,-122.2186163,3010,17809
445000,4,3.25,1960,7200,2,0,3,0,1979,0,98034,47.72914866,-122.2177954,1980,7529
1112500,6,4,3600,6224,2,0,3,990,1945,2006,98199,47.65311619,-122.4054599,1430,6224
438900,4,2.5,2740,5700,2,0,3,0,2006,0,98038,47.35348225,-122.0263903,3010,5281
1280000,9,4.5,3650,5000,2,0,3,1120,1915,2010,98105,47.66039735,-122.2889346,2510,5000
600000,4,2.5,2310,3866,2,0,3,0,2005,0,98029,47.5497876,-121.9961214,1950,4023
519000,2,2,1560,4823,1,0,3,0,2004,0,98053,47.71114588,-122.0317272,1855,4989
320000,3,2.25,1880,7350,1,0,3,490,1984,0,98058,47.44572758,-122.1225346,1910,8400
270000,2,1.5,840,867,2,0,3,0,2005,0,98115,47.69547803,-122.3043411,840,1322
1000000,3,2.5,2730,5832,2,0,3,0,1998,0,98005,47.62158621,-122.1608048,2360,5832
657500,3,2,2320,10960,1,0,3,810,1956,0,98005,47.61568761,-122.1739467,2160,10960
450000,3,1.75,1540,61419,1,0,3,0,1967,0,98028,47.76633001,-122.2284026,3790,8529
792500,4,2.5,4290,175421,2,0,3,0,2004,0,98010,47.35847262,-121.9875165,3370,63162
540000,3,2.5,1950,13227,2,0,4,0,1978,0,98034,47.7217102,-122.2560233,2650,12943
229900,3,1,1010,8848,1,0,4,0,1968,0,98003,47.2742351,-122.2992322,1380,10650
533000,4,2.5,2830,6536,2,0,3,0,2003,0,98038,47.38883633,-122.0322312,2830,6872
239000,4,1.75,1500,12560,1,0,4,500,1977,0,98002,47.29182502,-122.197255,1700,9020
713900,3,2.5,3370,167706,1,0,3,0,2000,0,98038,47.43785739,-122.0220354,3350,213444
302000,3,1,1110,7000,1.5,0,4,0,1955,0,98133,47.753983,-122.3407387,1800,7000
1150000,3,2.5,3830,48743,2,0,3,0,1991,0,98006,47.5662832,-122.1251308,2950,8299
555000,3,2.5,3160,4270,2,0,3,510,2006,0,98011,47.74528838,-122.1940135,2720,12523
495000,3,1.5,2240,13288,1,0,3,0,1953,0,98033,47.67615148,-122.1696359,2150,9900
340000,2,0.75,1060,48292,1,1,5,500,1947,0,98070,47.42845315,-122.5112313,750,80201
464950,4,2.25,2350,36116,1,0,4,0,1983,0,98042,47.35331556,-122.0816259,2580,36116
320000,4,2.5,1940,7040,2,0,3,0,1998,0,98092,47.26317067,-122.2091927,2400,7145
440000,1,1,1160,64469,1,0,3,0,2009,0,98072,47.74328543,-122.0818942,1580,48352
686000,3,1.5,1840,9990,2,0,5,0,1961,0,98177,47.71445558,-122.369078,2100,12474
555000,4,1.75,2260,11000,1,0,3,640,1976,0,98008,47.62237295,-122.1094884,1960,10000
361500,2,1,840,3860,1,0,4,0,1909,0,98117,47.68422465,-122.3646933,1390,3860
1240000,5,3,2830,7500,2,0,3,370,1923,0,98105,47.65789158,-122.2774865,2900,5000
154950,4,1,1600,10183,1,0,4,0,1966,0,98002,47.27699441,-122.2110844,1410,10416
247200,3,1.75,1370,8719,1,0,3,0,1982,0,98042,47.36644915,-122.0873693,1370,7525
250000,3,2.25,1960,7414,1,0,3,470,1984,0,98023,47.29770761,-122.3739817,1580,8038
590300,3,1.5,1470,7200,2,0,4,0,1907,0,98118,47.56020347,-122.27978,1530,7200
541125,5,2.75,2740,8426,1,0,4,1370,1960,0,98006,47.55625195,-122.1837849,2020,8783
310000,2,2.5,1090,923,2,0,3,0,2004,0,98027,47.53465209,-122.0709528,1410,1326
704111,4,2.75,2460,9520,1,0,3,780,1976,0,98034,47.70207406,-122.2326087,2380,9600
325000,4,2.75,1960,8937,1,0,5,980,1954,0,98188,47.4509619,-122.2776242,1480,10016
185000,1,1,720,5000,1,0,4,0,1908,0,98118,47.52885853,-122.2715553,1170,5000
1445000,4,3.5,3470,8580,2,0,3,970,2007,0,98199,47.64332162,-122.403401,1940,7920
420550,4,2,1370,8100,1,0,2,0,1947,0,98155,47.74902935,-122.3115214,1280,8100
603000,4,2.25,2370,11310,1,0,3,820,1968,0,98155,47.768386,-122.2888945,1890,8621
650000,3,2,1840,3075,1,0,5,920,1928,0,98103,47.6893643,-122.3501816,1480,3774
589950,5,3,2790,19439,1,0,5,1290,1973,0,98058,47.4087661,-122.0894201,1620,19439
309950,2,2.25,1460,1607,2,0,3,0,2007,0,98106,47.53948608,-122.3688867,1460,1826
775000,3,2.5,2620,241200,1.5,0,4,0,1998,0,98027,47.45741985,-122.0096754,2620,172933
590000,4,1.5,2230,5109,1.5,0,3,900,1918,0,98115,47.6996156,-122.3104792,1630,5109
863500,4,3,3250,2760,2.5,0,3,830,1905,2007,98122,47.61041489,-122.3030378,1260,2780
517500,3,1,1190,7000,1,0,3,0,1943,0,98199,47.64529623,-122.4033337,1350,7000
700000,3,3,2090,7440,1.5,0,5,800,1922,0,98103,47.68905713,-122.3307668,1570,4960
699000,3,2.5,2580,8154,1,0,3,490,1956,1997,98177,47.72590614,-122.3612895,1660,8155
350000,3,2.5,2100,3574,2,0,3,410,2005,0,98019,47.74533878,-121.9841236,1970,2962
795000,4,2.5,3160,16564,2,0,3,0,1987,0,98074,47.63654123,-122.0397652,3160,12415
543000,3,2.5,2090,7640,1,0,3,730,1962,2014,98133,47.73693059,-122.3380323,2090,7668
325000,3,2.5,1570,3143,2,0,3,0,2001,0,98019,47.73638572,-121.9689099,1740,3591
337500,3,1,1020,6000,1.5,0,3,0,1900,0,98108,47.52541372,-122.3182206,1240,6000
425000,2,1,1300,11080,1,0,4,0,1955,0,98034,47.72810466,-122.2329084,1600,9259
780000,3,2.5,2110,9773,1,0,3,0,1986,0,98006,47.56280353,-122.1147907,2560,11787
259000,2,1,1210,17389,1,0,4,0,1948,0,98059,47.50439882,-122.1478842,2140,14419
260000,3,2,1630,8018,1,0,3,0,2003,0,98001,47.26377914,-122.2425665,1610,8397
273000,2,2,1384,1822,2,0,3,0,1990,0,98028,47.7525078,-122.2437135,1078,1315
639900,4,2.5,3380,75794,2,0,3,0,1997,0,98001,47.35109581,-122.2661159,3710,17913
420000,4,2.5,2480,8626,2,0,3,0,2001,0,98001,47.31851527,-122.2618408,2990,9033
510500,3,1,1270,8000,1,0,4,0,1957,0,98007,47.58736849,-122.1364262,1470,8000
290000,4,1,1010,7200,1.5,0,3,0,1947,0,98155,47.74199188,-122.3246502,1360,7200
300000,2,1,820,3844,1,0,4,0,1916,0,98133,47.70485071,-122.3485578,1520,3844
407450,3,2,1810,10860,1,0,3,0,1967,0,98053,47.63926745,-121.967245,1420,11982
390000,4,2.25,3060,7920,1,0,3,1530,1965,0,98178,47.48794249,-122.245456,1850,7800
1058800,6,2.75,2980,20000,1,0,3,850,1965,0,98177,47.75993769,-122.3752862,2730,20000
610000,3,2.5,3440,18167,2,0,3,0,1991,0,98023,47.29093888,-122.3420672,3990,20239
239975,3,2.5,1820,7242,1,0,3,600,1959,0,98188,47.43184805,-122.2918061,1350,8214
375000,3,2.5,2320,5760,1,0,3,840,1987,0,98178,47.50397939,-122.2482081,1660,5762
742500,4,2.5,2620,4400,2,0,3,0,2004,0,98029,47.55236742,-121.9905928,2640,4554
300000,3,2.25,1780,10395,1,0,3,0,1967,0,98058,47.45385707,-122.1498642,2080,9360
216600,3,1.75,2200,7700,1,0,3,960,1975,0,98031,47.41190567,-122.1810118,1770,7360
525000,3,1.75,1600,6120,1.5,0,3,0,1924,0,98115,47.68469492,-122.2908583,1670,4590
455000,4,2.25,2450,21000,1,0,4,800,1954,0,98166,47.45588244,-122.3443025,1820,12480
390000,4,2.25,2680,35218,2,0,3,0,1986,0,98027,47.46132604,-121.9970538,2980,35218
450000,3,1.75,1850,8667,1,0,4,970,1982,0,98033,47.70251167,-122.1976259,1450,10530
382000,4,1,1740,4400,1.5,0,3,0,1924,0,98122,47.60577049,-122.2996632,1590,4400
287000,3,2.25,1490,9600,1,0,4,320,1987,0,98019,47.73779364,-121.9774222,1590,10104
435000,3,2.25,1380,3015,2,0,3,0,2009,0,98052,47.67832894,-122.157107,1930,3612
626700,3,1.5,1410,3600,1,0,3,0,1906,0,98109,47.64021584,-122.3565291,1370,3600
352000,4,1.5,1440,8680,1.5,0,3,0,1922,0,98178,47.50199076,-122.2277823,1440,9000
650000,3,1,920,6750,1,0,4,0,1951,0,98004,47.63218248,-122.2118637,1460,8933
197000,3,1,1090,17630,1,0,4,0,1962,0,98002,47.28798521,-122.1962377,1300,12000
340000,8,2.75,2790,6695,1,0,3,1320,1977,0,98133,47.75649248,-122.3311177,1760,7624
560000,3,2,1840,14985,1,0,3,0,1968,0,98033,47.69161841,-122.1577618,2300,16067
354000,3,1.75,1340,6300,1,0,3,0,1972,0,98034,47.71863563,-122.2181657,1780,7200
670000,4,2.5,2570,9086,2,0,3,0,1999,0,98074,47.63729543,-122.0643606,2760,6733
769000,4,3.5,3010,6202,2,0,3,0,2005,0,98029,47.55334919,-121.9933728,2520,5001
289950,4,1.75,2090,7416,1,0,4,1040,1970,0,98031,47.41073866,-122.1785101,1710,7527
471000,4,1.75,1760,5750,1,0,5,690,1962,0,98126,47.55212015,-122.3733022,1860,5750
639000,4,2.5,2500,8540,2,0,3,0,1990,0,98029,47.57592368,-121.9936766,2560,8475
287000,2,1,930,6900,1,0,3,0,1952,0,98178,47.50603356,-122.2420548,1910,7194
740000,4,2.5,3030,8335,2,0,3,0,1992,0,98075,47.57801381,-122.0564096,2850,8678
499922,3,2,1460,3000,1,0,4,520,1990,0,98117,47.68200348,-122.3647324,1460,3000
675000,4,2.5,2940,14071,2,0,3,0,1986,0,98029,47.56270462,-122.0180647,2670,10982
445000,3,1.75,2110,4800,1,0,3,900,1956,0,98108,47.56695454,-122.3175388,1660,4800
346000,2,1,1070,2196,1,0,4,190,1917,0,98144,47.57256427,-122.3081505,1160,3600
450000,3,2,1680,4886,2,0,3,500,1940,0,98118,47.5535831,-122.2864159,1400,4900
350000,4,2.5,2260,13755,1,0,4,0,1975,0,98042,47.37669693,-122.1608584,2650,13650
2400000,4,3.5,5860,7200,2,0,5,2170,1907,0,98112,47.62871666,-122.2872032,4150,7200
594950,4,2.25,2380,35008,1,0,3,0,1977,0,98075,47.58341886,-122.0009038,2250,34794
1695000,5,3,3320,5354,2,0,3,0,2004,0,98103,47.65415329,-122.3310902,2330,4040
219000,2,1,1050,9000,1.5,0,4,0,1984,0,98003,47.28865595,-122.2992659,1550,9600
450000,4,2.5,2070,3982,2,0,3,0,2004,0,98065,47.53099682,-121.8537665,2340,4067
402000,4,2.25,1790,7311,2,0,3,0,1992,0,98056,47.50550455,-122.1886423,1400,7203
275000,2,1,840,4000,1,0,3,0,1942,0,98108,47.55312794,-122.3065084,1100,4000
421500,3,1.5,990,4500,1,0,5,0,1948,0,98122,47.60508959,-122.2981104,1490,4000
560000,3,3,4120,60392,2,0,3,940,1994,0,98014,47.68040164,-121.9134493,2770,64033
287000,4,2,1340,8190,1,0,4,0,1942,0,98146,47.49049309,-122.3432335,1410,9721
277000,4,1,1500,5750,1.5,0,3,0,1925,0,98055,47.47677576,-122.2064348,1330,5750
337500,2,1,1300,6731,1,0,3,0,1950,0,98116,47.56965721,-122.3950778,1240,6731
792000,4,2.75,3100,10245,2,0,3,0,1999,0,98052,47.68581356,-122.1070653,3140,9028
435000,3,2.5,3380,7074,2,0,3,1180,1999,0,98019,47.74623807,-121.9778711,2060,6548
313100,4,2.5,2660,9030,1,0,4,1210,1977,0,98055,47.45583969,-122.2123476,1870,9030
575000,3,2.25,1700,3333,1.5,0,3,600,1924,0,98117,47.67839557,-122.3611826,1700,3750
510000,4,2.5,1840,7800,1,0,3,600,1972,0,98177,47.77620973,-122.3843287,2010,9100
299950,2,1,890,5200,1,0,4,0,1941,0,98126,47.53111304,-122.3729012,950,5200
364000,4,1.75,2010,8625,1,0,4,670,1957,0,98133,47.74961813,-122.3551672,1500,8400
335000,3,1,1380,7470,1,0,5,0,1965,0,98133,47.74788901,-122.3431149,1440,7473
219950,3,1,1210,8000,1,0,3,0,1954,0,98198,47.42105466,-122.3142121,1430,8000
215000,3,2,1280,6994,1,0,3,0,1991,0,98038,47.38887283,-122.0482009,1290,7514
640000,4,2.5,4090,215186,2,0,4,420,1979,0,98092,47.29642162,-122.1159214,2430,142005
535000,3,1,1580,6300,1,0,3,400,1925,0,98199,47.65047688,-122.3836347,1560,1601
253000,4,2,1910,7826,1,0,4,770,1973,0,98003,47.34930609,-122.306413,1540,7826
650000,2,2.5,1740,2500,2,0,3,530,1994,0,98112,47.62197037,-122.2995239,1640,2500
672000,3,2.25,1130,4445,1.5,0,4,0,1930,0,98117,47.68446298,-122.3751643,1330,4445
606000,3,1.75,1970,8540,1,0,4,840,1950,0,98177,47.7212993,-122.365386,2280,8540
292000,3,2.25,1780,9720,1,0,3,500,1981,0,98059,47.47619674,-122.1560227,1710,9790
289950,3,2,1670,7757,1,0,3,0,1992,0,98030,47.38015738,-122.2071031,2290,7859
257500,4,1.5,1360,9323,1,0,4,0,1968,0,98023,47.31679582,-122.4010901,1180,9611
380000,3,2.5,1840,6985,1,0,3,550,1971,0,98133,47.75860854,-122.3419995,2160,7990
360000,3,1.75,1255,1113,3,0,3,0,2010,0,98103,47.6958007,-122.3430933,1010,1038
269500,3,1.75,1840,7412,1,0,4,600,1976,0,98031,47.3933003,-122.1881539,1980,7350
449000,4,2.5,2960,6031,2,0,3,0,2005,0,98038,47.3595656,-122.0404965,2570,5012
375000,4,1.5,1430,7232,1.5,0,3,0,1948,0,98125,47.7197284,-122.3281728,1540,7232
2200000,5,4.75,5990,10450,2,1,3,1940,2002,0,98027,47.55540347,-122.0771197,3330,14810
994000,5,3.25,4260,7861,2,0,3,0,2005,0,98074,47.61095559,-121.9923651,4020,7528
275000,5,2.25,1820,10500,1,0,4,740,1979,0,98031,47.40578265,-122.1772646,1820,7500
300000,2,1,1290,2482,2,0,3,0,2008,0,98053,47.69715348,-122.0249062,1290,2482
380000,5,2.5,2130,8428,2,0,3,0,2013,0,98168,47.47260582,-122.2818678,1500,11810
635000,3,3.5,1730,1349,3,0,3,380,2009,0,98102,47.62238511,-122.3256902,1830,3300
280000,2,1,880,5750,1,0,3,0,1939,0,98126,47.56424139,-122.3790242,1190,5750
574000,3,2.5,2380,6832,2,0,3,0,2002,0,98065,47.53719087,-121.8755765,2580,6832
1050000,4,1,1330,9729,1,0,3,0,1952,0,98004,47.62228437,-122.2082367,2920,10353
545000,3,2.25,1780,191228,2,0,3,0,1988,0,98045,47.45752072,-121.7480974,2440,87120
271950,3,1.5,1220,8400,1,0,4,0,1962,0,98006,47.5467105,-122.1731605,2110,9119
400000,2,1,1180,10800,1,0,3,0,1984,0,98011,47.72731138,-122.2361634,1600,10800
334000,4,2.5,2310,6200,2,0,3,0,1998,0,98092,47.33209432,-122.1716206,2480,6200
332500,4,2,1440,4855,2,0,4,0,1972,0,98144,47.57174124,-122.2874468,1300,4080
525000,2,1.5,1620,1444,2,0,3,540,2007,0,98144,47.58919336,-122.3090536,1660,1642
408000,3,2.5,2620,8403,2,0,3,0,1991,0,98038,47.36751484,-122.0417079,2190,7842
846450,4,2.5,3710,7491,2,0,3,0,2003,0,98029,47.55963597,-122.0160758,3040,7491
411100,3,1.5,1040,10323,1,0,4,0,1958,0,98005,47.58818065,-122.1550981,1580,7200
409124,5,3.25,3320,11340,2,0,4,840,1999,0,98042,47.39036031,-122.1544046,2330,8339
335950,2,1.5,800,5192,1,0,5,0,1951,0,98146,47.51190124,-122.3862315,1190,5320
480000,5,2.5,2040,9597,1,0,4,800,1963,0,98052,47.6543519,-122.13366,1800,8553
280000,2,1.75,1960,30144,1,0,3,980,1957,0,98031,47.42338699,-122.2123407,1960,10140
668000,4,2.5,2670,4410,2,0,3,0,1999,0,98075,47.59782978,-122.038343,2670,4410
750000,4,2.5,2930,8641,2,0,3,0,2010,0,98034,47.7198544,-122.2458243,2120,11175
394475,2,1,830,4000,1,0,3,0,1955,0,98117,47.69289136,-122.3792599,950,4000
848000,5,1.75,2290,4320,2,0,3,310,1928,0,98105,47.66397923,-122.3104939,2870,4320
675000,3,1.5,2510,3600,2.5,0,4,0,1907,0,98112,47.61947985,-122.3133745,1740,1885
175000,3,1,1280,7572,1,0,4,0,1958,0,98058,47.44912044,-122.1756969,1170,7667
560000,4,1.5,1810,6000,1,0,3,460,1952,0,98136,47.52330955,-122.3862238,2020,6000
538888,5,2.75,2080,13189,2,0,3,0,1987,0,98074,47.62883729,-122.0309066,2030,11847
359000,4,1.75,1680,9244,2,0,3,0,1991,0,98166,47.46117111,-122.351777,1840,9387
300000,3,2.25,1660,5128,2,0,3,0,2001,0,98019,47.73617259,-121.9666202,1680,4652
273000,3,2.5,1650,5994,2,0,4,0,1989,0,98030,47.36029696,-122.1898401,1930,6666
530000,4,2.25,2240,8376,1,0,3,500,1984,0,98074,47.63232094,-122.0287299,1890,7875
625000,3,1.5,1230,3060,1,0,3,320,1927,0,98103,47.66703696,-122.3330039,1260,4488
248000,3,1,1260,6000,1,0,4,0,1954,0,98198,47.41872733,-122.323227,1520,6600
549950,4,3.5,3090,10510,1,0,3,900,1991,0,98034,47.7176109,-122.2143913,2200,7408
485000,4,1.75,3220,7392,1,0,4,1210,1959,0,98177,47.77189601,-122.3607791,1660,8363
353500,3,2.5,2020,4845,2,0,3,0,2001,0,98038,47.38476248,-122.0332773,1930,5134
435000,2,1.75,1910,12142,1,0,3,0,1976,0,98074,47.62762786,-122.0530452,2580,12326
241000,3,1,1150,10000,1,0,3,150,1951,0,98178,47.50745343,-122.2615476,1340,10000
885000,4,2.75,2730,3560,1.5,0,3,1180,1921,2007,98115,47.67372202,-122.3041114,1860,3560
799200,6,3,2890,2370,2.5,0,3,600,1906,0,98102,47.62269547,-122.3233347,2180,2460
760000,3,2.5,2280,12746,1,0,4,790,1973,0,98005,47.63616809,-122.1746222,2100,12746
270000,2,1,1040,5700,1,0,3,0,1922,0,98118,47.51897249,-122.2595266,1380,5700
675000,4,1.75,2440,7475,1,0,4,400,1969,0,98052,47.63392588,-122.0960504,2040,8480
499000,3,2.5,1720,5940,1,0,4,720,1977,0,98052,47.66308554,-122.1292262,1720,6136
1202500,3,2.5,3430,28718,1.5,0,3,0,1984,0,98033,47.64770803,-122.1827187,3440,35021
320000,4,2.5,2570,4865,2,0,3,0,2005,0,98038,47.35875097,-122.0384837,2570,4933
890000,4,3.25,4360,210254,1,0,3,2040,2000,0,98038,47.43745961,-122.0082968,2410,87120
275000,4,2.75,2060,7350,1,0,3,850,1978,0,98001,47.34241719,-122.2751874,1940,7420
550000,3,2.5,2340,4200,1.5,0,3,800,1906,0,98122,47.60328772,-122.3034462,1590,4200
390000,5,2,2400,9537,1,0,5,1190,1959,0,98056,47.51117905,-122.1859669,1760,9533
277000,3,2.25,1610,11920,1,0,4,500,1968,0,98032,47.3683176,-122.2792162,1690,11839
265953,3,1.75,1470,13068,1,0,4,0,1975,0,98092,47.3096138,-122.1965333,2090,16988
545000,3,2.25,1670,6240,1,0,4,430,1974,0,98008,47.64129991,-122.1127183,1910,7000
1450000,3,2.75,3940,9671,1,0,5,1800,1967,0,98006,47.56537153,-122.1579029,3390,9360
490000,4,3,2330,3497,2,0,3,410,2003,0,98108,47.55401112,-122.3084124,2330,5242
625000,3,1.5,1300,7200,1,0,5,0,1960,0,98033,47.68208043,-122.1957652,2280,7200
248000,3,1,1180,6947,1,0,4,0,1968,0,98031,47.4232929,-122.1773584,1760,8657
475000,3,1.75,1320,7840,1,0,3,0,1966,0,98007,47.60238455,-122.1434215,2050,7644
410000,6,2.75,2520,9324,1,0,4,1200,1962,0,98155,47.7635672,-122.2943178,1820,11000
670000,3,2.5,1680,2000,3,0,3,0,1909,1998,98105,47.66040668,-122.2896624,1950,5000
313000,2,1,1180,4900,1,0,5,0,1954,0,98027,47.5320523,-122.0288938,1650,7121
950000,3,3.25,3330,15093,2.5,0,3,0,1988,0,98040,47.53954714,-122.2416642,4340,20031
751750,2,2,1880,5400,1.5,0,3,0,1902,0,98112,47.62379386,-122.3110569,1590,5400
760000,4,2.5,2990,5280,2,0,3,780,2003,0,98027,47.53532228,-122.0657877,2990,6299
310650,3,1.75,1510,12408,1,0,4,0,1969,0,98059,47.50685775,-122.1408511,1480,17800
580000,4,2.5,2150,5000,2,0,3,0,2001,0,98115,47.69617063,-122.3142325,2030,6380
665000,4,2.5,2720,10000,2,0,3,0,1987,0,98074,47.62929061,-122.0514914,2720,10020
239950,3,2.25,1560,8280,2,0,4,0,1979,0,98001,47.33933392,-122.2586436,1920,8120
470000,4,2.5,1990,30083,2,0,3,0,1998,0,98155,47.76784009,-122.2720204,2220,11627
733000,3,1.75,1740,3060,1,0,5,790,1930,2014,98115,47.68159961,-122.3102332,1800,3960
295000,5,3.5,2100,5107,2,0,3,690,1999,0,98178,47.51076054,-122.2573079,1410,5650
289000,3,1.5,1970,22486,1,0,4,0,1968,0,98058,47.45108229,-122.089038,1850,20160
376000,3,2.25,1470,9140,2,0,3,0,1982,0,98133,47.71622962,-122.3491347,1400,8204
212700,2,1,940,5040,1,0,3,0,1926,0,98126,47.53752942,-122.3735967,940,5040
415000,4,2.5,2230,5743,2,0,3,0,2002,0,98019,47.72447442,-121.957248,2490,6300
935000,3,2.5,3570,15151,1,0,4,1170,1981,0,98177,47.74754853,-122.3635263,3140,14375
372000,3,2.5,1920,15260,2,0,3,0,1990,0,98019,47.73169087,-121.9643791,2370,15235
334950,3,1.75,1880,16262,1,0,5,0,1980,0,98059,47.50890739,-122.1553439,1900,7972
426500,4,2.5,2960,4640,2,0,3,0,2005,0,98038,47.35972368,-122.0401468,2750,4623
400000,3,1.5,1890,6183,1,0,3,800,1967,0,98118,47.53960531,-122.2686793,1750,6183
455850,3,2.25,1820,6000,1,0,4,700,1964,0,98108,47.56836256,-122.3002405,1970,6232
1965221,4,3.5,4370,8510,2,0,3,760,2003,0,98004,47.58759739,-122.203709,2960,10347
400000,3,1.75,1530,10731,1,0,3,0,1986,0,98028,47.76547946,-122.2444114,2100,12593
397500,3,1,1030,10480,1,0,4,0,1954,0,98006,47.57423992,-122.13897,1480,12200
755000,3,2.5,2000,1950,3,0,3,0,2005,0,98109,47.64758561,-122.3562734,1560,1340
480000,4,2.5,3620,16000,2,0,3,0,1976,0,98038,47.37106854,-122.0595953,2590,16000
490000,3,2.5,2040,9622,2,0,3,0,1995,0,98045,47.48332597,-121.8004927,2390,9868
365000,3,2.5,2640,6715,2,0,3,960,1991,0,98058,47.44099174,-122.1249002,2260,7373
260000,3,2.5,1600,2244,2,0,3,0,2005,0,98056,47.48989967,-122.1643936,1600,1700
